site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,sepsis_ase_icu,17091,2021,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2021,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2021,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2021,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2021,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2021,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2022,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2022,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2022,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2022,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2023,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2023,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2023,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2023,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2023,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2023,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2024,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17091,2024,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17091,2024,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2018,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2018,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2019,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2019,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2020,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2020,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2021,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2021,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2021,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2022,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2022,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2022,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2022,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2023,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17093,2024,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2024,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17093,2024,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17095,2018,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17095,2018,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17095,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2018,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2018,18-39,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2018,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2018,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2018,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2018,75+,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,18-39,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,40-64,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,40-64,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,65-74,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,65-74,Male,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,75+,Female,<10,<10,
UCMC,sepsis_ase_icu,17097,2019,75+,Male,<10,<10,
