site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,16039,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17001,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,17001,2019,18-39,Male,<10,<10,
UCMC,all_icu_adult,17001,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,17001,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17001,2022,18-39,Male,<10,<10,
UCMC,all_icu_adult,17007,2018,40-64,Female,<10,<10,
UCMC,all_icu_adult,17007,2018,75+,Male,<10,<10,
UCMC,all_icu_adult,17007,2019,40-64,Male,<10,<10,
UCMC,all_icu_adult,17007,2021,65-74,Male,<10,<10,
UCMC,all_icu_adult,17007,2022,65-74,Female,<10,<10,
UCMC,all_icu_adult,17007,2022,75+,Male,<10,<10,
UCMC,all_icu_adult,17007,2023,40-64,Female,<10,<10,
UCMC,all_icu_adult,17007,2023,40-64,Male,<10,<10,
UCMC,all_icu_adult,17007,2024,18-39,Male,<10,<10,
UCMC,all_icu_adult,17007,2024,40-64,Female,<10,<10,
UCMC,all_icu_adult,17007,2024,40-64,Male,<10,<10,
UCMC,all_icu_adult,17009,2022,18-39,Male,<10,<10,
UCMC,all_icu_adult,17011,2019,40-64,Female,<10,<10,
UCMC,all_icu_adult,17011,2020,18-39,Female,<10,<10,
UCMC,all_icu_adult,17011,2021,40-64,Male,<10,<10,
UCMC,all_icu_adult,17011,2021,75+,Female,<10,<10,
UCMC,all_icu_adult,17011,2023,65-74,Female,<10,<10,
UCMC,all_icu_adult,17011,2024,40-64,Female,<10,<10,
UCMC,all_icu_adult,17011,2024,65-74,Male,<10,<10,
UCMC,all_icu_adult,17013,2018,18-39,Female,<10,<10,
UCMC,all_icu_adult,17015,2018,65-74,Male,<10,<10,
UCMC,all_icu_adult,17015,2020,40-64,Male,<10,<10,
UCMC,all_icu_adult,17015,2021,75+,Male,<10,<10,
