county_fips,admit_year,offset
48087,2023,
48087,2024,
48087,2025,
48089,2018,
48089,2019,
48089,2020,
48089,2021,
48089,2022,
48089,2023,
48089,2024,
48089,2025,
48091,2018,
48091,2019,
48091,2020,
48091,2021,
48091,2022,
48091,2023,
48091,2024,
48091,2025,
48093,2018,
48093,2019,
48093,2020,
48093,2021,
48093,2022,
48093,2023,
48093,2024,
48093,2025,
48095,2018,
48095,2019,
48095,2020,
48095,2021,
48095,2022,
48095,2023,
48095,2024,
48095,2025,
48097,2018,
48097,2019,
48097,2020,
48097,2021,
48097,2022,
48097,2023,
48097,2024,
48097,2025,
48099,2018,
48099,2019,
48099,2020,
48099,2021,
48099,2022,
48099,2023,
48099,2024,
48099,2025,
48101,2018,
48101,2019,
48101,2020,
48101,2021,
48101,2022,
48101,2023,
48101,2024,
48101,2025,
48103,2018,
48103,2019,
48103,2020,
48103,2021,
48103,2022,
48103,2023,
48103,2024,
48103,2025,
48105,2018,
48105,2019,
48105,2020,
48105,2021,
48105,2022,
48105,2023,
48105,2024,
48105,2025,
48107,2018,
48107,2019,
48107,2020,
48107,2021,
48107,2022,
48107,2023,
48107,2024,
48107,2025,
48109,2018,
48109,2019,
48109,2020,
48109,2021,
48109,2022,
48109,2023,
48109,2024,
48109,2025,
48111,2018,
48111,2019,
48111,2020,
48111,2021,
48111,2022,
48111,2023,
48111,2024,
48111,2025,
48113,2018,
48113,2019,
48113,2020,
48113,2021,
48113,2022,
48113,2023,
48113,2024,
48113,2025,
48115,2018,
48115,2019,
48115,2020,
48115,2021,
48115,2022,
48115,2023,
48115,2024,
48115,2025,
48117,2018,
48117,2019,
48117,2020,
48117,2021,
48117,2022,
48117,2023,
48117,2024,
48117,2025,
48119,2018,
48119,2019,
48119,2020,
48119,2021,
48119,2022,
48119,2023,
48119,2024,
48119,2025,
48121,2018,
48121,2019,
48121,2020,
48121,2021,
48121,2022,
48121,2023,
48121,2024,
48121,2025,
48123,2018,
48123,2019,
48123,2020,
48123,2021,
48123,2022,
48123,2023,
48123,2024,
48123,2025,
48125,2018,
48125,2019,
48125,2020,
48125,2021,
48125,2022,
48125,2023,
48125,2024,
48125,2025,
48127,2018,
48127,2019,
48127,2020,
48127,2021,
48127,2022,
48127,2023,
48127,2024,
48127,2025,
48129,2018,
48129,2019,
48129,2020,
48129,2021,
48129,2022,
48129,2023,
48129,2024,
48129,2025,
48131,2018,
48131,2019,
48131,2020,
48131,2021,
48131,2022,
48131,2023,
48131,2024,
48131,2025,
48133,2018,
48133,2019,
48133,2020,
48133,2021,
48133,2022,
48133,2023,
48133,2024,
48133,2025,
48135,2018,
48135,2019,
48135,2020,
48135,2021,
48135,2022,
48135,2023,
48135,2024,
48135,2025,
48137,2018,
48137,2019,
48137,2020,
48137,2021,
48137,2022,
48137,2023,
48137,2024,
48137,2025,
48139,2018,
48139,2019,
48139,2020,
48139,2021,
48139,2022,
48139,2023,
48139,2024,
48139,2025,
48141,2018,
48141,2019,
48141,2020,
48141,2021,
48141,2022,
48141,2023,
48141,2024,
48141,2025,
48143,2018,
48143,2019,
48143,2020,
48143,2021,
48143,2022,
48143,2023,
48143,2024,
48143,2025,
48145,2018,
48145,2019,
48145,2020,
48145,2021,
48145,2022,
48145,2023,
48145,2024,
48145,2025,
48147,2018,
48147,2019,
48147,2020,
48147,2021,
48147,2022,
48147,2023,
48147,2024,
48147,2025,
48149,2018,
48149,2019,
48149,2020,
48149,2021,
48149,2022,
48149,2023,
48149,2024,
48149,2025,
48151,2018,
48151,2019,
48151,2020,
48151,2021,
48151,2022,
48151,2023,
48151,2024,
48151,2025,
48153,2018,
48153,2019,
48153,2020,
48153,2021,
48153,2022,
48153,2023,
48153,2024,
48153,2025,
48155,2018,
48155,2019,
48155,2020,
48155,2021,
48155,2022,
48155,2023,
48155,2024,
48155,2025,
48157,2018,
48157,2019,
48157,2020,
48157,2021,
48157,2022,
48157,2023,
48157,2024,
48157,2025,
48159,2018,
48159,2019,
48159,2020,
48159,2021,
48159,2022,
48159,2023,
48159,2024,
48159,2025,
48161,2018,
48161,2019,
48161,2020,
48161,2021,
48161,2022,
48161,2023,
48161,2024,
48161,2025,
48163,2018,
48163,2019,
48163,2020,
48163,2021,
48163,2022,
48163,2023,
48163,2024,
48163,2025,
48165,2018,
48165,2019,
48165,2020,
48165,2021,
48165,2022,
48165,2023,
48165,2024,
48165,2025,
48167,2018,
48167,2019,
48167,2020,
48167,2021,
48167,2022,
48167,2023,
48167,2024,
48167,2025,
48169,2018,
48169,2019,
48169,2020,
48169,2021,
48169,2022,
48169,2023,
48169,2024,
48169,2025,
48171,2018,
48171,2019,
48171,2020,
48171,2021,
48171,2022,
48171,2023,
48171,2024,
48171,2025,
48173,2018,
48173,2019,
48173,2020,
48173,2021,
48173,2022,
48173,2023,
48173,2024,
48173,2025,
48175,2018,
48175,2019,
48175,2020,
48175,2021,
48175,2022,
48175,2023,
48175,2024,
48175,2025,
48177,2018,
48177,2019,
48177,2020,
48177,2021,
48177,2022,
48177,2023,
48177,2024,
48177,2025,
48179,2018,
48179,2019,
48179,2020,
48179,2021,
48179,2022,
48179,2023,
48179,2024,
48179,2025,
48181,2018,
48181,2019,
48181,2020,
48181,2021,
48181,2022,
48181,2023,
48181,2024,
48181,2025,
48183,2018,
48183,2019,
48183,2020,
48183,2021,
48183,2022,
48183,2023,
48183,2024,
48183,2025,
48185,2018,
48185,2019,
48185,2020,
48185,2021,
48185,2022,
48185,2023,
48185,2024,
48185,2025,
48187,2018,
48187,2019,
48187,2020,
48187,2021,
48187,2022,
48187,2023,
48187,2024,
48187,2025,
48189,2018,
48189,2019,
48189,2020,
48189,2021,
48189,2022,
48189,2023,
48189,2024,
48189,2025,
48191,2018,
48191,2019,
48191,2020,
48191,2021,
48191,2022,
48191,2023,
48191,2024,
48191,2025,
48193,2018,
48193,2019,
48193,2020,
48193,2021,
48193,2022,
48193,2023,
48193,2024,
48193,2025,
48195,2018,
48195,2019,
48195,2020,
48195,2021,
48195,2022,
48195,2023,
48195,2024,
48195,2025,
48197,2018,
48197,2019,
48197,2020,
48197,2021,
48197,2022,
48197,2023,
48197,2024,
48197,2025,
48199,2018,
48199,2019,
48199,2020,
48199,2021,
48199,2022,
48199,2023,
48199,2024,
48199,2025,
48201,2018,
48201,2019,
48201,2020,
48201,2021,
48201,2022,
48201,2023,
48201,2024,
48201,2025,
48203,2018,
48203,2019,
48203,2020,
48203,2021,
48203,2022,
48203,2023,
48203,2024,
48203,2025,
48205,2018,
48205,2019,
48205,2020,
48205,2021,
48205,2022,
48205,2023,
48205,2024,
48205,2025,
48207,2018,
48207,2019,
48207,2020,
48207,2021,
48207,2022,
48207,2023,
48207,2024,
48207,2025,
48209,2018,
48209,2019,
48209,2020,
48209,2021,
48209,2022,
48209,2023,
48209,2024,
48209,2025,
48211,2018,
48211,2019,
48211,2020,
48211,2021,
48211,2022,
48211,2023,
48211,2024,
48211,2025,
48213,2018,
48213,2019,
48213,2020,
48213,2021,
48213,2022,
48213,2023,
48213,2024,
48213,2025,
48215,2018,
48215,2019,
48215,2020,
48215,2021,
48215,2022,
48215,2023,
48215,2024,
48215,2025,
48217,2018,
48217,2019,
48217,2020,
48217,2021,
48217,2022,
48217,2023,
48217,2024,
48217,2025,
48219,2018,
48219,2019,
48219,2020,
48219,2021,
48219,2022,
48219,2023,
48219,2024,
48219,2025,
48221,2018,
48221,2019,
48221,2020,
48221,2021,
48221,2022,
48221,2023,
48221,2024,
48221,2025,
48223,2018,
48223,2019,
48223,2020,
48223,2021,
48223,2022,
48223,2023,
48223,2024,
48223,2025,
48225,2018,
48225,2019,
48225,2020,
48225,2021,
48225,2022,
48225,2023,
48225,2024,
48225,2025,
48227,2018,
48227,2019,
48227,2020,
48227,2021,
48227,2022,
48227,2023,
48227,2024,
48227,2025,
48229,2018,
48229,2019,
48229,2020,
48229,2021,
48229,2022,
48229,2023,
48229,2024,
48229,2025,
48231,2018,
48231,2019,
48231,2020,
48231,2021,
48231,2022,
48231,2023,
48231,2024,
48231,2025,
48233,2018,
48233,2019,
48233,2020,
48233,2021,
48233,2022,
48233,2023,
48233,2024,
48233,2025,
48235,2018,
48235,2019,
48235,2020,
48235,2021,
48235,2022,
48235,2023,
48235,2024,
48235,2025,
48237,2018,
48237,2019,
48237,2020,
48237,2021,
48237,2022,
48237,2023,
48237,2024,
48237,2025,
48239,2018,
48239,2019,
48239,2020,
48239,2021,
48239,2022,
48239,2023,
48239,2024,
48239,2025,
48241,2018,
48241,2019,
48241,2020,
48241,2021,
48241,2022,
48241,2023,
48241,2024,
48241,2025,
48243,2018,
48243,2019,
48243,2020,
48243,2021,
48243,2022,
48243,2023,
48243,2024,
48243,2025,
48245,2018,
48245,2019,
48245,2020,
48245,2021,
48245,2022,
48245,2023,
48245,2024,
48245,2025,
48247,2018,
48247,2019,
48247,2020,
48247,2021,
48247,2022,
48247,2023,
48247,2024,
48247,2025,
48249,2018,
48249,2019,
48249,2020,
48249,2021,
48249,2022,
48249,2023,
48249,2024,
48249,2025,
48251,2018,
48251,2019,
48251,2020,
48251,2021,
48251,2022,
48251,2023,
48251,2024,
48251,2025,
48253,2018,
48253,2019,
48253,2020,
48253,2021,
48253,2022,
48253,2023,
48253,2024,
48253,2025,
48255,2018,
48255,2019,
48255,2020,
48255,2021,
48255,2022,
48255,2023,
48255,2024,
48255,2025,
48257,2018,
48257,2019,
48257,2020,
48257,2021,
48257,2022,
48257,2023,
48257,2024,
48257,2025,
48259,2018,
48259,2019,
48259,2020,
48259,2021,
48259,2022,
48259,2023,
48259,2024,
48259,2025,
48261,2018,
48261,2019,
48261,2020,
48261,2021,
48261,2022,
48261,2023,
48261,2024,
48261,2025,
48263,2018,
48263,2019,
48263,2020,
48263,2021,
48263,2022,
48263,2023,
48263,2024,
48263,2025,
48265,2018,
48265,2019,
48265,2020,
48265,2021,
48265,2022,
48265,2023,
48265,2024,
48265,2025,
48267,2018,
48267,2019,
48267,2020,
48267,2021,
48267,2022,
48267,2023,
48267,2024,
48267,2025,
48269,2018,
48269,2019,
48269,2020,
48269,2021,
48269,2022,
48269,2023,
48269,2024,
48269,2025,
48271,2018,
48271,2019,
48271,2020,
48271,2021,
48271,2022,
48271,2023,
48271,2024,
48271,2025,
48273,2018,
48273,2019,
48273,2020,
48273,2021,
48273,2022,
48273,2023,
48273,2024,
48273,2025,
48275,2018,
48275,2019,
48275,2020,
48275,2021,
48275,2022,
48275,2023,
48275,2024,
48275,2025,
48277,2018,
48277,2019,
48277,2020,
48277,2021,
48277,2022,
48277,2023,
48277,2024,
48277,2025,
48279,2018,
48279,2019,
48279,2020,
48279,2021,
48279,2022,
48279,2023,
48279,2024,
48279,2025,
48281,2018,
48281,2019,
48281,2020,
48281,2021,
48281,2022,
48281,2023,
48281,2024,
48281,2025,
48283,2018,
48283,2019,
48283,2020,
48283,2021,
48283,2022,
48283,2023,
48283,2024,
48283,2025,
48285,2018,
48285,2019,
48285,2020,
48285,2021,
48285,2022,
48285,2023,
48285,2024,
48285,2025,
48287,2018,
48287,2019,
48287,2020,
48287,2021,
48287,2022,
48287,2023,
48287,2024,
48287,2025,
48289,2018,
48289,2019,
48289,2020,
48289,2021,
48289,2022,
48289,2023,
48289,2024,
48289,2025,
48291,2018,
48291,2019,
48291,2020,
48291,2021,
48291,2022,
48291,2023,
48291,2024,
48291,2025,
48293,2018,
48293,2019,
48293,2020,
48293,2021,
48293,2022,
48293,2023,
48293,2024,
48293,2025,
48295,2018,
48295,2019,
48295,2020,
48295,2021,
48295,2022,
48295,2023,
48295,2024,
48295,2025,
48297,2018,
48297,2019,
48297,2020,
48297,2021,
48297,2022,
48297,2023,
48297,2024,
48297,2025,
48299,2018,
48299,2019,
48299,2020,
48299,2021,
48299,2022,
48299,2023,
48299,2024,
48299,2025,
48301,2018,
48301,2019,
48301,2020,
48301,2021,
48301,2022,
48301,2023,
48301,2024,
48301,2025,
48303,2018,
48303,2019,
48303,2020,
48303,2021,
48303,2022,
48303,2023,
48303,2024,
48303,2025,
48305,2018,
48305,2019,
48305,2020,
48305,2021,
48305,2022,
48305,2023,
48305,2024,
48305,2025,
48307,2018,
48307,2019,
48307,2020,
48307,2021,
48307,2022,
48307,2023,
48307,2024,
48307,2025,
48309,2018,
48309,2019,
48309,2020,
48309,2021,
48309,2022,
48309,2023,
48309,2024,
48309,2025,
48311,2018,
48311,2019,
48311,2020,
48311,2021,
48311,2022,
48311,2023,
48311,2024,
48311,2025,
48313,2018,
48313,2019,
48313,2020,
48313,2021,
48313,2022,
48313,2023,
48313,2024,
48313,2025,
48315,2018,
48315,2019,
48315,2020,
48315,2021,
48315,2022,
48315,2023,
48315,2024,
48315,2025,
48317,2018,
48317,2019,
48317,2020,
48317,2021,
48317,2022,
48317,2023,
48317,2024,
48317,2025,
48319,2018,
48319,2019,
48319,2020,
48319,2021,
48319,2022,
48319,2023,
48319,2024,
48319,2025,
48321,2018,
48321,2019,
48321,2020,
48321,2021,
48321,2022,
48321,2023,
48321,2024,
48321,2025,
48323,2018,
48323,2019,
48323,2020,
48323,2021,
48323,2022,
48323,2023,
48323,2024,
48323,2025,
48325,2018,
48325,2019,
48325,2020,
48325,2021,
48325,2022,
48325,2023,
48325,2024,
48325,2025,
48327,2018,
48327,2019,
48327,2020,
48327,2021,
48327,2022,
48327,2023,
48327,2024,
48327,2025,
48329,2018,
48329,2019,
48329,2020,
48329,2021,
48329,2022,
48329,2023,
48329,2024,
48329,2025,
48331,2018,
48331,2019,
48331,2020,
48331,2021,
48331,2022,
48331,2023,
48331,2024,
48331,2025,
48333,2018,
48333,2019,
48333,2020,
48333,2021,
48333,2022,
48333,2023,
48333,2024,
48333,2025,
48335,2018,
48335,2019,
48335,2020,
48335,2021,
48335,2022,
48335,2023,
48335,2024,
48335,2025,
48337,2018,
48337,2019,
48337,2020,
48337,2021,
48337,2022,
48337,2023,
48337,2024,
48337,2025,
48339,2018,
48339,2019,
48339,2020,
48339,2021,
48339,2022,
48339,2023,
48339,2024,
48339,2025,
48341,2018,
48341,2019,
48341,2020,
48341,2021,
48341,2022,
48341,2023,
48341,2024,
48341,2025,
48343,2018,
48343,2019,
48343,2020,
48343,2021,
48343,2022,
48343,2023,
48343,2024,
48343,2025,
48345,2018,
48345,2019,
48345,2020,
48345,2021,
48345,2022,
48345,2023,
48345,2024,
48345,2025,
48347,2018,
48347,2019,
48347,2020,
48347,2021,
48347,2022,
48347,2023,
48347,2024,
48347,2025,
48349,2018,
48349,2019,
48349,2020,
48349,2021,
48349,2022,
48349,2023,
48349,2024,
48349,2025,
48351,2018,
48351,2019,
48351,2020,
48351,2021,
48351,2022,
48351,2023,
48351,2024,
48351,2025,
48353,2018,
48353,2019,
48353,2020,
48353,2021,
48353,2022,
48353,2023,
48353,2024,
48353,2025,
48355,2018,
48355,2019,
48355,2020,
48355,2021,
48355,2022,
48355,2023,
48355,2024,
48355,2025,
48357,2018,
48357,2019,
48357,2020,
48357,2021,
48357,2022,
48357,2023,
48357,2024,
48357,2025,
48359,2018,
48359,2019,
48359,2020,
48359,2021,
48359,2022,
48359,2023,
48359,2024,
48359,2025,
48361,2018,
48361,2019,
48361,2020,
48361,2021,
48361,2022,
48361,2023,
48361,2024,
48361,2025,
48363,2018,
48363,2019,
48363,2020,
48363,2021,
48363,2022,
48363,2023,
48363,2024,
48363,2025,
48365,2018,
48365,2019,
48365,2020,
48365,2021,
48365,2022,
48365,2023,
48365,2024,
48365,2025,
48367,2018,
48367,2019,
48367,2020,
48367,2021,
48367,2022,
48367,2023,
48367,2024,
48367,2025,
48369,2018,
48369,2019,
48369,2020,
48369,2021,
48369,2022,
48369,2023,
48369,2024,
48369,2025,
48371,2018,
48371,2019,
48371,2020,
48371,2021,
48371,2022,
48371,2023,
48371,2024,
48371,2025,
48373,2018,
48373,2019,
48373,2020,
48373,2021,
48373,2022,
48373,2023,
48373,2024,
48373,2025,
48375,2018,
48375,2019,
48375,2020,
48375,2021,
48375,2022,
48375,2023,
48375,2024,
48375,2025,
48377,2018,
48377,2019,
48377,2020,
48377,2021,
48377,2022,
48377,2023,
48377,2024,
48377,2025,
48379,2018,
48379,2019,
48379,2020,
48379,2021,
48379,2022,
48379,2023,
48379,2024,
48379,2025,
48381,2018,
48381,2019,
48381,2020,
48381,2021,
48381,2022,
48381,2023,
48381,2024,
48381,2025,
48383,2018,
48383,2019,
48383,2020,
48383,2021,
48383,2022,
48383,2023,
48383,2024,
48383,2025,
48385,2018,
48385,2019,
48385,2020,
48385,2021,
48385,2022,
48385,2023,
48385,2024,
48385,2025,
48387,2018,
48387,2019,
48387,2020,
48387,2021,
48387,2022,
48387,2023,
48387,2024,
48387,2025,
48389,2018,
48389,2019,
48389,2020,
48389,2021,
48389,2022,
48389,2023,
48389,2024,
48389,2025,
48391,2018,
48391,2019,
48391,2020,
48391,2021,
48391,2022,
48391,2023,
48391,2024,
48391,2025,
48393,2018,
48393,2019,
48393,2020,
48393,2021,
48393,2022,
48393,2023,
48393,2024,
48393,2025,
48395,2018,
48395,2019,
48395,2020,
48395,2021,
48395,2022,
48395,2023,
48395,2024,
48395,2025,
48397,2018,
48397,2019,
48397,2020,
48397,2021,
48397,2022,
48397,2023,
48397,2024,
48397,2025,
48399,2018,
48399,2019,
48399,2020,
48399,2021,
48399,2022,
48399,2023,
48399,2024,
48399,2025,
48401,2018,
48401,2019,
48401,2020,
48401,2021,
48401,2022,
48401,2023,
48401,2024,
48401,2025,
48403,2018,
48403,2019,
48403,2020,
48403,2021,
48403,2022,
48403,2023,
48403,2024,
48403,2025,
48405,2018,
48405,2019,
48405,2020,
48405,2021,
48405,2022,
48405,2023,
48405,2024,
48405,2025,
48407,2018,
48407,2019,
48407,2020,
48407,2021,
48407,2022,
48407,2023,
48407,2024,
48407,2025,
48409,2018,
48409,2019,
48409,2020,
48409,2021,
48409,2022,
48409,2023,
48409,2024,
48409,2025,
48411,2018,
48411,2019,
48411,2020,
48411,2021,
48411,2022,
48411,2023,
48411,2024,
48411,2025,
48413,2018,
48413,2019,
48413,2020,
48413,2021,
48413,2022,
48413,2023,
48413,2024,
48413,2025,
48415,2018,
48415,2019,
48415,2020,
48415,2021,
48415,2022,
48415,2023,
48415,2024,
48415,2025,
48417,2018,
48417,2019,
48417,2020,
48417,2021,
48417,2022,
48417,2023,
48417,2024,
48417,2025,
48419,2018,
48419,2019,
48419,2020,
48419,2021,
48419,2022,
48419,2023,
48419,2024,
48419,2025,
48421,2018,
48421,2019,
48421,2020,
48421,2021,
48421,2022,
48421,2023,
48421,2024,
48421,2025,
48423,2018,
48423,2019,
48423,2020,
48423,2021,
48423,2022,
48423,2023,
48423,2024,
48423,2025,
48425,2018,
48425,2019,
48425,2020,
48425,2021,
48425,2022,
48425,2023,
48425,2024,
48425,2025,
48427,2018,
48427,2019,
48427,2020,
48427,2021,
48427,2022,
48427,2023,
48427,2024,
48427,2025,
48429,2018,
48429,2019,
48429,2020,
48429,2021,
48429,2022,
48429,2023,
48429,2024,
48429,2025,
48431,2018,
48431,2019,
48431,2020,
48431,2021,
48431,2022,
48431,2023,
48431,2024,
48431,2025,
48433,2018,
48433,2019,
48433,2020,
48433,2021,
48433,2022,
48433,2023,
48433,2024,
48433,2025,
48435,2018,
48435,2019,
48435,2020,
48435,2021,
48435,2022,
48435,2023,
48435,2024,
48435,2025,
48437,2018,
48437,2019,
48437,2020,
48437,2021,
48437,2022,
48437,2023,
48437,2024,
48437,2025,
48439,2018,
48439,2019,
48439,2020,
48439,2021,
48439,2022,
48439,2023,
48439,2024,
48439,2025,
48441,2018,
48441,2019,
48441,2020,
48441,2021,
48441,2022,
48441,2023,
48441,2024,
48441,2025,
48443,2018,
48443,2019,
48443,2020,
48443,2021,
48443,2022,
48443,2023,
48443,2024,
48443,2025,
48445,2018,
48445,2019,
48445,2020,
48445,2021,
48445,2022,
48445,2023,
48445,2024,
48445,2025,
48447,2018,
48447,2019,
48447,2020,
48447,2021,
48447,2022,
48447,2023,
48447,2024,
48447,2025,
48449,2018,
48449,2019,
48449,2020,
48449,2021,
48449,2022,
48449,2023,
48449,2024,
48449,2025,
48451,2018,
48451,2019,
48451,2020,
48451,2021,
48451,2022,
48451,2023,
48451,2024,
48451,2025,
48453,2018,
48453,2019,
48453,2020,
48453,2021,
48453,2022,
48453,2023,
48453,2024,
48453,2025,
48455,2018,
48455,2019,
48455,2020,
48455,2021,
48455,2022,
48455,2023,
48455,2024,
48455,2025,
48457,2018,
48457,2019,
48457,2020,
48457,2021,
48457,2022,
48457,2023,
48457,2024,
48457,2025,
48459,2018,
48459,2019,
48459,2020,
48459,2021,
48459,2022,
48459,2023,
48459,2024,
48459,2025,
48461,2018,
48461,2019,
48461,2020,
48461,2021,
48461,2022,
48461,2023,
48461,2024,
48461,2025,
48463,2018,
48463,2019,
48463,2020,
48463,2021,
48463,2022,
48463,2023,
48463,2024,
48463,2025,
48465,2018,
48465,2019,
48465,2020,
48465,2021,
48465,2022,
48465,2023,
48465,2024,
48465,2025,
48467,2018,
48467,2019,
48467,2020,
48467,2021,
48467,2022,
48467,2023,
48467,2024,
48467,2025,
48469,2018,
48469,2019,
48469,2020,
48469,2021,
48469,2022,
48469,2023,
48469,2024,
48469,2025,
48471,2018,
48471,2019,
48471,2020,
48471,2021,
48471,2022,
48471,2023,
48471,2024,
48471,2025,
48473,2018,
48473,2019,
48473,2020,
48473,2021,
48473,2022,
48473,2023,
48473,2024,
48473,2025,
48475,2018,
48475,2019,
48475,2020,
48475,2021,
48475,2022,
48475,2023,
48475,2024,
48475,2025,
48477,2018,
48477,2019,
48477,2020,
48477,2021,
48477,2022,
48477,2023,
48477,2024,
48477,2025,
48479,2018,
48479,2019,
48479,2020,
48479,2021,
48479,2022,
48479,2023,
48479,2024,
48479,2025,
48481,2018,
48481,2019,
48481,2020,
48481,2021,
48481,2022,
48481,2023,
48481,2024,
48481,2025,
48483,2018,
48483,2019,
48483,2020,
48483,2021,
48483,2022,
48483,2023,
48483,2024,
48483,2025,
48485,2018,
48485,2019,
48485,2020,
48485,2021,
48485,2022,
48485,2023,
48485,2024,
48485,2025,
48487,2018,
48487,2019,
48487,2020,
48487,2021,
48487,2022,
48487,2023,
48487,2024,
48487,2025,
48489,2018,
48489,2019,
48489,2020,
48489,2021,
48489,2022,
48489,2023,
48489,2024,
48489,2025,
48491,2018,
48491,2019,
48491,2020,
48491,2021,
48491,2022,
48491,2023,
48491,2024,
48491,2025,
48493,2018,
48493,2019,
48493,2020,
48493,2021,
48493,2022,
48493,2023,
48493,2024,
48493,2025,
48495,2018,
48495,2019,
48495,2020,
48495,2021,
48495,2022,
48495,2023,
48495,2024,
48495,2025,
48497,2018,
48497,2019,
48497,2020,
48497,2021,
48497,2022,
48497,2023,
48497,2024,
48497,2025,
48499,2018,
48499,2019,
48499,2020,
48499,2021,
48499,2022,
48499,2023,
48499,2024,
48499,2025,
48501,2018,
48501,2019,
48501,2020,
48501,2021,
48501,2022,
48501,2023,
48501,2024,
48501,2025,
48503,2018,
48503,2019,
48503,2020,
48503,2021,
48503,2022,
48503,2023,
48503,2024,
48503,2025,
48505,2018,
48505,2019,
48505,2020,
48505,2021,
48505,2022,
48505,2023,
48505,2024,
48505,2025,
48507,2018,
48507,2019,
48507,2020,
48507,2021,
48507,2022,
48507,2023,
48507,2024,
48507,2025,
49001,2018,
49001,2019,
49001,2020,
49001,2021,
49001,2022,
49001,2023,
49001,2024,
49001,2025,
49003,2018,
49003,2019,
49003,2020,
49003,2021,
49003,2022,
49003,2023,
49003,2024,
49003,2025,
49005,2018,
49005,2019,
49005,2020,
49005,2021,
49005,2022,
49005,2023,
49005,2024,
49005,2025,
49007,2018,
49007,2019,
49007,2020,
49007,2021,
49007,2022,
49007,2023,
49007,2024,
49007,2025,
49009,2018,
49009,2019,
49009,2020,
49009,2021,
49009,2022,
49009,2023,
49009,2024,
49009,2025,
49011,2018,
49011,2019,
49011,2020,
49011,2021,
49011,2022,
49011,2023,
49011,2024,
49011,2025,
49013,2018,
49013,2019,
49013,2020,
49013,2021,
49013,2022,
49013,2023,
49013,2024,
49013,2025,
49015,2018,
49015,2019,
49015,2020,
49015,2021,
49015,2022,
49015,2023,
49015,2024,
49015,2025,
49017,2018,
49017,2019,
49017,2020,
49017,2021,
49017,2022,
49017,2023,
49017,2024,
49017,2025,
49019,2018,
49019,2019,
49019,2020,
49019,2021,
49019,2022,
49019,2023,
49019,2024,
49019,2025,
49021,2018,
49021,2019,
49021,2020,
49021,2021,
49021,2022,
49021,2023,
49021,2024,
49021,2025,
49023,2018,
49023,2019,
49023,2020,
49023,2021,
49023,2022,
49023,2023,
49023,2024,
49023,2025,
49025,2018,
49025,2019,
49025,2020,
49025,2021,
49025,2022,
49025,2023,
49025,2024,
49025,2025,
49027,2018,
49027,2019,
49027,2020,
49027,2021,
49027,2022,
49027,2023,
49027,2024,
49027,2025,
49029,2018,
49029,2019,
49029,2020,
49029,2021,
49029,2022,
49029,2023,
49029,2024,
49029,2025,
49031,2018,
49031,2019,
49031,2020,
49031,2021,
49031,2022,
49031,2023,
49031,2024,
49031,2025,
49033,2018,
49033,2019,
49033,2020,
49033,2021,
49033,2022,
49033,2023,
49033,2024,
49033,2025,
49035,2018,
49035,2019,
49035,2020,
49035,2021,
49035,2022,
49035,2023,
49035,2024,
49035,2025,
49037,2018,
49037,2019,
49037,2020,
49037,2021,
49037,2022,
49037,2023,
49037,2024,
49037,2025,
49039,2018,
49039,2019,
49039,2020,
49039,2021,
49039,2022,
49039,2023,
49039,2024,
49039,2025,
49041,2018,
49041,2019,
49041,2020,
49041,2021,
49041,2022,
49041,2023,
49041,2024,
49041,2025,
49043,2018,
49043,2019,
49043,2020,
49043,2021,
49043,2022,
49043,2023,
49043,2024,
49043,2025,
49045,2018,
49045,2019,
49045,2020,
49045,2021,
49045,2022,
49045,2023,
49045,2024,
49045,2025,
49047,2018,
49047,2019,
49047,2020,
49047,2021,
49047,2022,
49047,2023,
49047,2024,
49047,2025,
49049,2018,
49049,2019,
49049,2020,
49049,2021,
49049,2022,
49049,2023,
49049,2024,
49049,2025,
49051,2018,
49051,2019,
49051,2020,
49051,2021,
49051,2022,
49051,2023,
49051,2024,
49051,2025,
49053,2018,
49053,2019,
49053,2020,
49053,2021,
49053,2022,
49053,2023,
49053,2024,
49053,2025,
49055,2018,
49055,2019,
49055,2020,
49055,2021,
49055,2022,
49055,2023,
49055,2024,
49055,2025,
49057,2018,
49057,2019,
49057,2020,
49057,2021,
49057,2022,
49057,2023,
49057,2024,
49057,2025,
50001,2018,
50001,2019,
50001,2020,
50001,2021,
50001,2022,
50001,2023,
50001,2024,
50001,2025,
50003,2018,
50003,2019,
50003,2020,
50003,2021,
50003,2022,
50003,2023,
50003,2024,
50003,2025,
50005,2018,
50005,2019,
50005,2020,
50005,2021,
50005,2022,
50005,2023,
50005,2024,
50005,2025,
50007,2018,
50007,2019,
50007,2020,
50007,2021,
50007,2022,
50007,2023,
50007,2024,
50007,2025,
50009,2018,
50009,2019,
50009,2020,
50009,2021,
50009,2022,
50009,2023,
50009,2024,
50009,2025,
50011,2018,
50011,2019,
50011,2020,
50011,2021,
50011,2022,
50011,2023,
50011,2024,
50011,2025,
50013,2018,
50013,2019,
50013,2020,
50013,2021,
50013,2022,
50013,2023,
50013,2024,
50013,2025,
50015,2018,
50015,2019,
50015,2020,
50015,2021,
50015,2022,
50015,2023,
50015,2024,
50015,2025,
50017,2018,
50017,2019,
50017,2020,
50017,2021,
50017,2022,
50017,2023,
50017,2024,
50017,2025,
50019,2018,
50019,2019,
50019,2020,
50019,2021,
50019,2022,
50019,2023,
50019,2024,
50019,2025,
50021,2018,
50021,2019,
50021,2020,
