site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Asian,Not Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Black,Not Hispanic or Latino,54,30,0.5555555555555556
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Hispanic or Latino,6,4,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,Other/Unknown,Unknown,6,7,1.1666666666666667
UCMC,cardiac_arrest_poa_icu,2023,40-64,Male,White,Not Hispanic or Latino,5,2,0.4
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Black,Not Hispanic or Latino,22,17,0.7727272727272727
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Other/Unknown,Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,Other/Unknown,Unknown,0,2,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,White,Not Hispanic or Latino,3,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,65-74,Female,White,Unknown,3,3,1.0
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Asian,Not Hispanic or Latino,0,1,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Black,Not Hispanic or Latino,19,9,0.47368421052631576
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,NHPI,Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Hispanic or Latino,0,2,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,Other/Unknown,Unknown,4,2,0.5
UCMC,cardiac_arrest_poa_icu,2023,65-74,Male,White,Not Hispanic or Latino,5,5,1.0
UCMC,cardiac_arrest_poa_icu,2023,75+,Female,Black,Not Hispanic or Latino,17,10,0.5882352941176471
UCMC,cardiac_arrest_poa_icu,2023,75+,Female,Other/Unknown,Unknown,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Black,Not Hispanic or Latino,7,2,0.2857142857142857
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Other/Unknown,Hispanic or Latino,4,1,0.25
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,Other/Unknown,Unknown,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2023,75+,Male,White,Not Hispanic or Latino,2,2,1.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Black,Not Hispanic or Latino,10,2,0.2
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Other/Unknown,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,Other/Unknown,Unknown,0,3,
UCMC,cardiac_arrest_poa_icu,2024,18-39,Female,White,Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Black,Not Hispanic or Latino,12,8,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Other/Unknown,Hispanic or Latino,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,Other/Unknown,Unknown,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2024,18-39,Male,White,Not Hispanic or Latino,6,3,0.5
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Black,Not Hispanic or Latino,27,11,0.4074074074074074
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Black,Unknown,0,3,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Not Hispanic or Latino,0,0,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,Other/Unknown,Unknown,0,0,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Female,White,Not Hispanic or Latino,5,2,0.4
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,AIAN,Not Hispanic or Latino,4,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Asian,Not Hispanic or Latino,0,3,
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Black,Hispanic or Latino,4,3,0.75
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Black,Not Hispanic or Latino,43,27,0.627906976744186
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Hispanic or Latino,2,6,3.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Not Hispanic or Latino,6,5,0.8333333333333334
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,Other/Unknown,Unknown,8,8,1.0
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,White,Hispanic or Latino,2,3,1.5
UCMC,cardiac_arrest_poa_icu,2024,40-64,Male,White,Not Hispanic or Latino,9,2,0.2222222222222222
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,Black,Not Hispanic or Latino,26,12,0.46153846153846156
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,Black,Unknown,2,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Female,White,Not Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Black,Not Hispanic or Latino,29,15,0.5172413793103449
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Black,Unknown,5,3,0.6
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Other/Unknown,Not Hispanic or Latino,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,Other/Unknown,Unknown,4,2,0.5
UCMC,cardiac_arrest_poa_icu,2024,65-74,Male,White,Not Hispanic or Latino,4,4,1.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Asian,Not Hispanic or Latino,1,0,0.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Black,Not Hispanic or Latino,9,6,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,Other/Unknown,Unknown,3,1,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2024,75+,Female,White,Not Hispanic or Latino,1,2,2.0
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,Black,Not Hispanic or Latino,15,5,0.3333333333333333
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,Other/Unknown,Unknown,4,6,1.5
UCMC,cardiac_arrest_poa_icu,2024,75+,Male,White,Not Hispanic or Latino,10,2,0.2
