site_name,population_id,admit_year,age_band,sex_group,race_group,ethnicity_group,hospitalizations,deaths,mortality_pct
UCMC,all_icu_adult,2024,65-74,Male,Asian,Hispanic or Latino,3,0,0.0
UCMC,all_icu_adult,2024,65-74,Male,Asian,Not Hispanic or Latino,16,2,0.125
UCMC,all_icu_adult,2024,65-74,Male,Black,Hispanic or Latino,2,3,1.5
UCMC,all_icu_adult,2024,65-74,Male,Black,Not Hispanic or Latino,396,59,0.14898989898989898
UCMC,all_icu_adult,2024,65-74,Male,Black,Unknown,6,2,0.3333333333333333
UCMC,all_icu_adult,2024,65-74,Male,Other/Unknown,Hispanic or Latino,22,5,0.22727272727272727
UCMC,all_icu_adult,2024,65-74,Male,Other/Unknown,Not Hispanic or Latino,31,7,0.22580645161290322
UCMC,all_icu_adult,2024,65-74,Male,Other/Unknown,Unknown,80,10,0.125
UCMC,all_icu_adult,2024,65-74,Male,White,Hispanic or Latino,21,0,0.0
UCMC,all_icu_adult,2024,65-74,Male,White,Not Hispanic or Latino,285,34,0.11929824561403508
UCMC,all_icu_adult,2024,65-74,Male,White,Unknown,18,0,0.0
UCMC,all_icu_adult,2024,75+,Female,AIAN,Hispanic or Latino,0,0,
UCMC,all_icu_adult,2024,75+,Female,Asian,Not Hispanic or Latino,14,0,0.0
UCMC,all_icu_adult,2024,75+,Female,Asian,Unknown,0,0,
UCMC,all_icu_adult,2024,75+,Female,Black,Hispanic or Latino,3,0,0.0
UCMC,all_icu_adult,2024,75+,Female,Black,Not Hispanic or Latino,360,92,0.25555555555555554
UCMC,all_icu_adult,2024,75+,Female,Black,Unknown,5,4,0.8
UCMC,all_icu_adult,2024,75+,Female,NHPI,Hispanic or Latino,2,1,0.5
UCMC,all_icu_adult,2024,75+,Female,NHPI,Not Hispanic or Latino,1,4,4.0
UCMC,all_icu_adult,2024,75+,Female,Other/Unknown,Hispanic or Latino,9,3,0.3333333333333333
UCMC,all_icu_adult,2024,75+,Female,Other/Unknown,Not Hispanic or Latino,14,7,0.5
UCMC,all_icu_adult,2024,75+,Female,Other/Unknown,Unknown,42,18,0.42857142857142855
UCMC,all_icu_adult,2024,75+,Female,White,Hispanic or Latino,3,2,0.6666666666666666
UCMC,all_icu_adult,2024,75+,Female,White,Not Hispanic or Latino,135,24,0.17777777777777778
UCMC,all_icu_adult,2024,75+,Female,White,Unknown,4,0,0.0
UCMC,all_icu_adult,2024,75+,Male,Asian,Hispanic or Latino,4,2,0.5
UCMC,all_icu_adult,2024,75+,Male,Asian,Not Hispanic or Latino,7,4,0.5714285714285714
UCMC,all_icu_adult,2024,75+,Male,Asian,Unknown,3,3,1.0
UCMC,all_icu_adult,2024,75+,Male,Black,Not Hispanic or Latino,266,64,0.24060150375939848
UCMC,all_icu_adult,2024,75+,Male,Black,Unknown,3,4,1.3333333333333333
UCMC,all_icu_adult,2024,75+,Male,Other/Unknown,Hispanic or Latino,21,4,0.19047619047619047
UCMC,all_icu_adult,2024,75+,Male,Other/Unknown,Not Hispanic or Latino,15,5,0.3333333333333333
UCMC,all_icu_adult,2024,75+,Male,Other/Unknown,Unknown,54,11,0.2037037037037037
UCMC,all_icu_adult,2024,75+,Male,White,Hispanic or Latino,11,3,0.2727272727272727
UCMC,all_icu_adult,2024,75+,Male,White,Not Hispanic or Latino,175,25,0.14285714285714285
UCMC,all_icu_adult,2024,75+,Male,White,Unknown,12,6,0.5
UCMC,all_icu_adult,2025,18-39,Male,Other/Unknown,Unknown,0,1,
UCMC,all_icu_adult,2025,40-64,Female,Other/Unknown,Unknown,2,1,0.5
UCMC,all_icu_adult,2025,40-64,Male,White,Not Hispanic or Latino,1,3,3.0
UCMC,all_icu_adult,2025,75+,Male,Black,Not Hispanic or Latino,3,0,0.0
