site_name,population_id,county_fips,admit_year,age_band,sex_group,hospitalizations,deaths,mortality_pct
UCMC,cardiac_arrest_poa_icu,18089,2022,18-39,Female,3,4,1.3333333333333333
UCMC,cardiac_arrest_poa_icu,18089,2022,18-39,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18089,2022,40-64,Male,4,0,0.0
UCMC,cardiac_arrest_poa_icu,18089,2022,65-74,Female,1,3,3.0
UCMC,cardiac_arrest_poa_icu,18089,2023,18-39,Female,2,3,1.5
UCMC,cardiac_arrest_poa_icu,18089,2023,18-39,Male,3,0,0.0
UCMC,cardiac_arrest_poa_icu,18089,2023,40-64,Male,0,3,
UCMC,cardiac_arrest_poa_icu,18089,2023,65-74,Female,0,4,
UCMC,cardiac_arrest_poa_icu,18089,2023,65-74,Male,1,0,0.0
UCMC,cardiac_arrest_poa_icu,18089,2024,18-39,Male,4,3,0.75
UCMC,cardiac_arrest_poa_icu,18089,2024,40-64,Male,5,4,0.8
UCMC,cardiac_arrest_poa_icu,18089,2024,65-74,Female,5,3,0.6
UCMC,cardiac_arrest_poa_icu,18089,2024,65-74,Male,3,0,0.0
UCMC,cardiac_arrest_poa_icu,18089,2024,75+,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18091,2018,18-39,Female,0,0,
UCMC,cardiac_arrest_poa_icu,18091,2018,75+,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18091,2020,75+,Male,5,1,0.2
UCMC,cardiac_arrest_poa_icu,18091,2021,75+,Male,3,2,0.6666666666666666
UCMC,cardiac_arrest_poa_icu,18091,2022,65-74,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18091,2022,75+,Female,2,0,0.0
UCMC,cardiac_arrest_poa_icu,18091,2023,40-64,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18091,2023,75+,Male,1,0,0.0
UCMC,cardiac_arrest_poa_icu,18097,2021,40-64,Male,3,0,0.0
UCMC,cardiac_arrest_poa_icu,18097,2022,40-64,Male,0,1,
UCMC,cardiac_arrest_poa_icu,18127,2020,40-64,Male,2,2,1.0
UCMC,cardiac_arrest_poa_icu,18127,2020,65-74,Male,0,2,
UCMC,cardiac_arrest_poa_icu,18127,2021,65-74,Male,0,4,
UCMC,cardiac_arrest_poa_icu,18127,2022,18-39,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18127,2022,65-74,Male,0,1,
UCMC,cardiac_arrest_poa_icu,18127,2023,40-64,Female,3,0,0.0
UCMC,cardiac_arrest_poa_icu,18127,2023,40-64,Male,0,1,
UCMC,cardiac_arrest_poa_icu,18127,2023,65-74,Male,0,0,
UCMC,cardiac_arrest_poa_icu,18127,2024,75+,Male,0,2,
UCMC,cardiac_arrest_poa_icu,18141,2022,40-64,Female,0,3,
UCMC,cardiac_arrest_poa_icu,18149,2018,40-64,Male,0,2,
